,,,,,,,,,,,,,,
,qc_id,식당이�,시도,시군구,주소,카테고�,카테��,경도,위도,x,y,방문횟�,auxiliary_,auxiliar_1
,10258,군산활어회,충북,청주시,충청북도 청주시 청원구 새터로 164,한식,생선회,1274740432,366621203,127.4740432,36.6621203,11,,
,10285,삼간도회타운,전라남도,순천시,전라남도 순천시 유동길 130,한식,생선회,1275167230,349614921,127.516723,34.9614921,11,,
,10291,콩마을순두부,전라북도,장수군,전북특별자치도 장수군 장수읍 시장로 14,한식,두부요리,1275176045,356496753,127.5176045,35.6496753,11,,
,10332,봉추찜닭,전라남도,순천시,전라남도 순천시 왕지4길 4-15,한식,찜닭,1275246345,349692919,127.5246345,34.9692919,11,,
,10352,응암본가,경기,여주시,경기도 여주시 가남읍 경충대로 1538,한식,한정식,1275293404,372191222,127.5293404,37.2191222,11,,
,10390,남도식당,충북,옥천군,충청북도 옥천군 옥천읍 옥천로 1608 남도식당,한식,추어탕,1275651250,362994167,127.565125,36.2994167,11,,
,10408,군산활어회,충북,옥천군,충청북도 옥천군 중앙로 177,한식,생선회,1275758405,363115319,127.5758405,36.3115319,11,,
,10419,한국냉면,충청북도,옥천군,충청북도 옥천군 옥천읍 옥천동이로 22 한국냉면,한식,냉면,1275782318,362985251,127.5782318,36.2985251,11,,
,10428,진미곤지암소머리국밥광양돈까스,전라남도,광양시,전라남도 광양시 광양읍 인덕로 965-1,한식,"백반,가정식",1275809532,349689594,127.5809532,34.9689594,11,,
,10436,조선시대,충북,증평군,충청북도 증평군 증평읍 인삼로 377-1,한식,"장어,먹장어요리",1275838216,368106047,127.5838216,36.8106047,11,,
,10473,시골집,충북,옥천군,충청북도 옥천군 동이면 동이농공길 129,한식,추어탕,1276277198,362757039,127.6277198,36.2757039,11,,
,10552,청주본가,전남,광양시,전라남도 광양시 항만9로 134,한식,갈비탕,1276982450,349269380,127.698245,34.926938,11,,
,10557,홍천강다슬기해장국,강원특별자치도,춘천시,강원특별자치도 춘천시 스포츠타운길 443-1,한식,해장국,1277065124,378692321,127.7065124,37.8692321,11,,
,10568,신라식당,충청북도,보은군,충청북도 보은군 보은읍 교사삼산길 40 음식점,한식,한정식,1277171555,364855976,127.7171555,36.4855976,11,,
,10643,태림갈비,강원도,춘천시,강원특별자치도 춘천시 신북읍 사랑말길 120,한식,"육류,고기요리",1277446280,379348940,127.744628,37.934894,11,,
,10680,미담,전라북도,무주군,전북특별자치도 무주군 설천면 만선1로 113 미담식당,한식,"육류,고기요리",1277564453,359095184,127.7564453,35.9095184,11,,
,10711,청주본가,충청북도,괴산군,충청북도 괴산군 괴산읍 읍내로2길 38-1,한식,갈비탕,1277923601,368077735,127.7923601,36.8077735,11,,
,10718,정현횟집,전남,여수시,전라남도 여수시 돌산읍 계동해안길 39-7,한식,생선회,1277936250,346653987,127.793625,34.6653987,11,,
,10765,부산횟집,경상남도,남해군,경상남도 남해군 서면 남서대로 1727-15,한식,생선회,1278310840,348105320,127.831084,34.810532,11,,
,10788,일송식당,강원,홍천군,강원특별자치도 홍천군 북방면 홍천로 119,한식,해장국,1278604444,376948432,127.8604444,37.6948432,11,,
,10810,산청골 식당,경상남도,산청군,경상남도 산청군 산청읍 친환경로 2705-4 산청골식당,한식,"해물,생선요리",1278784066,354195125,127.8784066,35.4195125,11,,
,10817,대흥식당,강원,홍천군,강원특별자치도 홍천군 홍천읍 남산강변로 20,한식,소고기구이,1278806335,376860071,127.8806335,37.6860071,11,,
,10873,고향얼큰이해물칼국수,강원도,홍천군,강원특별자치도 홍천군 홍천읍 소옥개로 42,한식,"칼국수,만두",1278992894,376953945,127.8992894,37.6953945,11,,
,10905,우리분식,충청북도,충주시,충청북도 충주시 칠지8길 12,한식,"칼국수,만두",1279100170,369877538,127.910017,36.9877538,11,,
,10933,부산횟집,강원도,원주시,강원특별자치도 원주시 만대공원길 56,한식,생선회,1279254440,373393630,127.925444,37.339363,11,,
,10987,대천해물면낙지칼국수,강원,양구군,강원특별자치도 양구군 양구읍 양록길23번길 16-19,한식,"칼국수,만두",1279866389,381081080,127.9866389,38.108108,11,,
,11014,옹기종기,강원도,양구군,강원특별자치도 양구군 정중앙로633번길 5-6,한식,"매운탕,해물탕",1280333307,381100077,128.0333307,38.1100077,11,,
,11061,시골집,경상남도,사천시,경상남도 사천시 백천길 8,한식,"칼국수,만두",1280620310,349925910,128.062031,34.992591,11,,
,11074,대식한우명가,경남,합천군,경상남도 합천군 용주면 합천호수로 873 1층,한식,소고기구이,1280847186,355477465,128.0847186,35.5477465,11,,
,11110,주가네흑돈,경상남도,진주시,경상남도 진주시 강변길 32,한식,"육류,고기요리",1281093340,351661217,128.109334,35.1661217,11,,
,11329,미조리식당,경북,문경시,경상북도 문경시 중앙9길 10 미조리회집,한식,생선회,1282021023,365974713,128.2021023,36.5974713,11,,
,11377,초가산장,경남,의령군,경상남도 의령군 가례면 홍의로 273 초가산장,한식,소고기구이,1282293412,353288400,128.2293412,35.32884,11,,
,11439,부산횟집,경상남도,고성군,경상남도 고성군 삼산면 두포1길 145,한식,생선회,1282758954,349045052,128.2758954,34.9045052,11,,
,11452,감골식당,경상북도,성주군,경상북도 성주군 성주읍 경산길 9-3 감골식당,한식,한정식,1282854440,359177507,128.285444,35.9177507,11,,
,11456,용궁순대 용왕궁,경상북도,예천군,경상북도 예천군 용궁면 용궁로 196,한식,"순대,순댓국",1282867757,366077145,128.2867757,36.6077145,11,,
,11471,기와집,경북,구미시,경상북도 구미시 야은로 133,한식,한정식,1282995125,361454653,128.2995125,36.1454653,11,,
,11494,고성명태집,경상남도,고성군,경상남도 고성군 거류면 당동1길 168,한식,"해물,생선요리",1284044332,349912225,128.4044332,34.9912225,11,,
,11541,맛난명태생각,경상남도,고성군,경상남도 고성군 고성읍 송학고분로358번길 56 맛난명태생각 공룡수산,한식,"해물,생선요리",1283305697,349797510,128.3305697,34.979751,11,,
,13395,남선옥식육식당,경북,의성군,,한식,"육류,고기요리",1286992718,363453128,128.6992718,36.3453128,11,,
,11630,미담,경상북도,칠곡군,경상북도 칠곡군 왜관읍 자조1길 9-2,한식,"육류,고기요리",1283974498,359817409,128.3974498,35.9817409,11,,
,11657,본래순대 함안가야점,경상남도,함안군,경상남도 함안군 가야읍 함마대로 1594,한식,"육류,고기요리",1284053894,352796505,128.4053894,35.2796505,11,,
,11711,7080왕갈비생막창,경상북도,의성군,경상북도 의성군 안계면 안계시장길 84,한식,"육류,고기요리",1284355565,363866704,128.4355565,36.3866704,11,,
,11759,소라횟집,경남,창원시,경상남도 창원시 마산합포구 진전면 회진로 1457,한식,생선회,1284625107,350874599,128.4625107,35.0874599,11,,
,11765,대흥식당,강원,영월군,강원특별자치도 영월군 영월읍 중앙1로 26,한식,"육류,고기요리",1284658915,371834034,128.4658915,37.1834034,11,,
,11814,금성칡냉면,경상남도,창녕군,경상남도 창녕군 창녕읍 술정동탑길 9,한식,냉면,1284952772,355381512,128.4952772,35.5381512,11,,
,11884,사계절돼지국밥,대구광역시,북구,대구광역시 북구 매전로 8,한식,국밥,1285431265,359085978,128.5431265,35.9085978,11,,
,11938,노루뫼부대찌개,강원,속초시,강원특별자치도 속초시 먹거리1길 16,한식,"찌개,전골",1285745130,381948600,128.574513,38.19486,11,,
,11945,금강매운탕식당,대구,남구,대구광역시 남구 명덕로 34,한식,"매운탕,해물탕",1285748522,358596902,128.5748522,35.8596902,11,,
,11981,의정부부대찌개,강원도,속초시,강원특별자치도 속초시 청초호반로 70,한식,"찌개,전골",1285871107,381903782,128.5871107,38.1903782,11,,
,12051,속초냄비밥김치찌개,강원도,속초시,강원특별자치도 속초시 조양로21번길 14,한식,"찌개,전골",1285990834,381855345,128.5990834,38.1855345,11,,
,12061,대만족 본점,강원도,속초시,강원특별자치도 속초시 동해대로 3928,한식,"족발,보쌈",1286015940,381853490,128.601594,38.185349,11,,
,12200,뜰마당,경남,밀양시,경상남도 밀양시 부북면 퇴로3길 2,한식,한정식,1287015646,355496580,128.7015646,35.549658,11,,
,12218,부산횟집,경상남도,창원시,경상남도 창원시 성산구 원이대로473번길 20-7,한식,생선회,1286707386,352353285,128.6707386,35.2353285,11,,
,12271,홍두깨칼국수,경상남도,밀양시,경상남도 밀양시 부북면 예림서원로 108-15,한식,"칼국수,만두",1287299258,354670282,128.7299258,35.4670282,11,,
,12356,시골집,경상북도,청도군,경상북도 청도군 청도읍 고수동5길 18,한식,닭요리,1287482647,356419053,128.7482647,35.6419053,11,,
,12392,소금강추어탕,강원도,강릉시,강원특별자치도 강릉시 연곡면 진고개로 2313-4 소금강 추어탕,한식,추어탕,1287943181,378531535,128.7943181,37.8531535,11,,
,12414,만복이쭈꾸미낙지볶음,경상북도,경산시,경상북도 경산시 경산로 185,한식,주꾸미요리,1287259290,358248188,128.725929,35.8248188,11,,
,12635,만복이쭈꾸미낙지볶음,경상북도,영천시,경상북도 영천시 영화로 354 1층,한식,낙지요리,1289524987,359733609,128.9524987,35.9733609,11,,
,12642,운주골한우가마솥국밥,경상북도,영천시,경상북도 영천시 호국로 233-10,한식,국밥,1289625673,359784058,128.9625673,35.9784058,11,,
,12696,신진보숯불가든,경상북도,청송군,경상북도 청송군 진보면 진보로 238,한식,"육류,고기요리",1290575393,365303996,129.0575393,36.5303996,11,,
,12782,옛소머리집,강원도,삼척시,강원특별자치도 삼척시 중앙시장길 48-50 옛소머리집,한식,국밥,1291671489,374422105,129.1671489,37.4422105,11,,
,12822,은성 돼지국밥,울산광역시,울주군,울산광역시 울주군 웅촌면 곡천동문길 18,한식,국밥,1292087751,354649955,129.2087751,35.4649955,11,,
,12886,율리칼국수,울산광역시,울주군,울산광역시 울주군 청량읍 율리영해로 75-3,한식,"칼국수,만두",1292376835,355286886,129.2376835,35.5286886,11,,
,12894,문수산칼국수,울산,울주군,울산광역시 울주군 청량읍 율리영해1길 36 지도,한식,"칼국수,만두",1292405104,355284356,129.2405104,35.5284356,11,,
,12901,미담,경상북도,경주시,"경상북도 경주시 보불로 58-2 1층, 2층",한식,한정식,1293159698,357897144,129.3159698,35.7897144,11,,
,13013,호남식당,경북,울진군,경상북도 울진군 근남면 성류굴로 217 서울건어물상회,한식,"매운탕,해물탕",1293793174,369575389,129.3793174,36.9575389,11,,
,13079,경용회식당,경상북도,울진군,경상북도 울진군 후포면 정실1길 52,한식,생선회,1294409624,366742763,129.4409624,36.6742763,11,,
,13089,해마지,울산광역시,동구,울산광역시 동구 동해안로 634 2층 해마지 울산주전점,한식,전복요리,1294559742,355627724,129.4559742,35.5627724,11,,
,13119,번라이스 영계 북수원점,경기,수원시,경기도 수원시 장안구 이목로74번길 1,한식,"백숙,삼계탕",1269894115,373113743,126.9894115,37.3113743,11,,
,13131,진주식당,제주특별자치도,서귀포시,제주특별자치도 서귀포시 태평로 353 진주식당,한식,"해물,생선요리",1265590299,332466229,126.5590299,33.2466229,11,,
,13140,먹고가 고기대장,경기도,고양시,경기도 고양시 일산서구 가좌4로 5,한식,"육류,고기요리",1267196621,376855890,126.7196621,37.685589,11,,
,13141,일산칼국수,경기,고양시,경기도 고양시 덕양구 원당로 289,한식,"칼국수,만두",1268492443,376739847,126.8492443,37.6739847,11,,
,13169,부산횟집,부산,해운대구,부산광역시 해운대구 달맞이길62번길 28 1층 부산횟집,한식,생선회,1291705706,351587948,129.1705706,35.1587948,11,,
,13220,신토불이,충남,홍성군,충청남도 홍성군 홍성읍 충절로873번길 8,한식,오리요리,1266821110,365898552,126.682111,36.5898552,11,,
,13246,청송갈비,충남,서산시,충청남도 서산시 잠홍2길 66,한식,"육류,고기요리",1264859571,367911376,126.4859571,36.7911376,11,,
,13289,석정풍천장어,전라북도,고창군,전북특별자치도 고창군 고창읍 석정1로 105-2,한식,"장어,먹장어요리",1267405957,354301219,126.7405957,35.4301219,11,,
,13332,큰손탕집,전남,곡성군,전라남도 곡성군 곡성읍 읍내17길 11,한식,한정식,1272935371,352818157,127.2935371,35.2818157,11,,
,13344,보성회센터,전남,보성군,전라남도 보성군 보성읍 신흥길 14,한식,생선회,1270807193,347685430,127.0807193,34.768543,11,,
,13412,부흥식당,경북,상주시,경상북도 상주시 남적로 6-75,한식,돼지고기구이,1281672935,364660531,128.1672935,36.4660531,11,,
,13473,합천불고기,경남,합천군,경상남도 합천군 대양면 동부로 14-1,한식,"육류,고기요리",1281633636,355554909,128.1633636,35.5554909,11,,
,13517,만복정,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 하귀11길 21,해물요리,복어요리,1264134340,334842014,126.413434,33.4842014,11,,
,13549,산하복집,경기,수원시,경기도 수원시 장안구 만석로 203 1층 산하복집,해물요리,복어요리,1270008087,373045675,127.0008087,37.3045675,11,,
,13573,진사복집,경상남도,사천시,경상남도 사천시 사천읍 평화길 43,해물요리,복어요리,1280893905,350809031,128.0893905,35.0809031,11,,
,13581,미소복어,경상남도,합천군,경상남도 합천군 합천읍 대야로 880-7,해물요리,복어요리,1281636662,355669613,128.1636662,35.5669613,11,,
,113,월당,전라남도,영암군,전라남도 영암군 영암읍 열무정로 10,분식,라면,1266980178,347987767,126.6980178,34.7987767,10,,
,136,햇살머믄 꼬마김밥,충청남도,청양군,충청남도 청양군 청양읍 칠갑산로4길 23,분식,종합분식,1268010613,364489872,126.8010613,36.4489872,10,,
,162,효자동김밥,전라북도,전주시,전북특별자치도 전주시 완산구 홍산1길 7 SK리더스뷰 상가 146호,분식,종합분식,1271081219,358145815,127.1081219,35.8145815,10,,
,168,자매상추튀김,전라북도,전주시,전북특별자치도 전주시 덕진구 백제대로 744,분식,종합분식,1271503477,358455593,127.1503477,35.8455593,10,,
